timestamp,revid,parentid,sock,user,page,message
2020-01-05T19:54:42+00:00,934296018,934252072,1,Mountain157,User talk:Mountain157,/* unblock discussion */
2020-01-05T15:03:04+00:00,934252072,934251959,1,Mountain157,User talk:Mountain157,/* unblock discussion */
2020-01-05T15:02:11+00:00,934251959,934063249,1,Mountain157,User talk:Mountain157,/* unblock discussion */
2020-01-04T15:07:56+00:00,934063249,933985550,1,Mountain157,User talk:Mountain157,/* unblock discussion */
2020-01-04T01:14:25+00:00,933975064,933931160,1,Mountain157,User talk:Mountain157,
2020-01-03T20:12:12+00:00,933930907,933930826,1,Mountain157,User talk:Mountain157,/* Unblock Request */
2020-01-03T20:11:42+00:00,933930826,933929531,1,Mountain157,User talk:Mountain157,/* Unblock Request */
2020-01-03T19:50:41+00:00,933927439,933838004,1,Mountain157,User talk:Mountain157,/* Unblock Request */
2020-01-02T22:22:01+00:00,933762689,918007393,1,Mountain157,User talk:Mountain157,/* Unblock Request */ new section
2019-06-26T23:51:15+00:00,903646183,903645520,1,Mountain157,User talk:Mountain157,/* Unblock Request */ new section
2019-06-26T23:43:21+00:00,903645520,903645493,1,Mountain157,User talk:Mountain157,
2019-06-26T23:43:02+00:00,903645493,898982422,1,Mountain157,User talk:Mountain157,/* Unblock Request */ new section
2019-05-27T01:35:06+00:00,898965650,896493028,1,Mountain157,User talk:Mountain157,/* Blocked for sockpuppetry */
2019-03-19T02:01:34+00:00,888426104,888423594,1,Mountain157,User talk:Mountain157,
2019-03-19T01:35:49+00:00,888423594,888420463,1,Mountain157,User talk:Mountain157,"[[WP:AES|←]]Replaced content with '  Hi Mountain157, I saw your additions you made for the Tartary wiki article, that was great. For some reason, someone has removed it all?? Do we know why? I...'"
2019-03-19T01:06:05+00:00,888420463,888419969,1,Mountain157,User talk:Mountain157,
2019-03-19T01:03:59+00:00,888420197,882276721,1,Mountain157,User talk:Thegman81,/* Noticeboard discussion */ new section
2019-03-19T01:02:11+00:00,888419969,888419919,1,Mountain157,User talk:Mountain157,
2019-03-19T01:01:48+00:00,888419919,888419904,1,Mountain157,User talk:Mountain157,
2019-03-19T01:01:38+00:00,888419904,888416369,1,Mountain157,User talk:Mountain157,/* Responding*/
2019-03-17T21:19:45+00:00,888240513,888225056,1,Mountain157,Indian Rebellion of 1857,
2019-03-17T16:56:18+00:00,888207076,888198540,1,Mountain157,Wikipedia:Fringe theories/Noticeboard,/* Tartary */
2019-03-17T13:20:33+00:00,888180138,888180111,1,Mountain157,User talk:Mountain157,/* Notice of Dispute resolution noticeboard discussion */
2019-03-17T13:20:19+00:00,888180111,888150601,1,Mountain157,User talk:Mountain157,/* Notice of Dispute resolution noticeboard discussion */
2019-03-17T12:30:10+00:00,888175427,888175397,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,/* User:Mountain157 */
2019-03-17T12:29:49+00:00,888175397,888175094,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,/* User:Mountain157 */
2019-03-17T12:10:10+00:00,888173554,888173438,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,/* User:Mountain157 */
2019-03-17T12:07:30+00:00,888173299,888173233,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,/* User:Mountain157 */
2019-03-17T11:39:27+00:00,888170608,888158157,1,Mountain157,Wikipedia:Fringe theories/Noticeboard,/* Tartary */
2019-03-17T01:56:55+00:00,888123179,888122839,1,Mountain157,Wikipedia:Fringe theories/Noticeboard,/* Tartary */
2019-03-17T01:52:53+00:00,888122839,888122410,1,Mountain157,Wikipedia:Fringe theories/Noticeboard,/* Tartary */
2019-03-17T01:48:04+00:00,888122410,888120726,1,Mountain157,Wikipedia:Fringe theories/Noticeboard,/* Tartary */
2019-03-17T01:25:51+00:00,888120353,888119613,1,Mountain157,Wikipedia:Fringe theories/Noticeboard,What Fringe is not
2019-03-17T01:22:15+00:00,888119985,888119741,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,
2019-03-17T01:18:06+00:00,888119558,888119430,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,What Fringe is not
2019-03-17T01:15:03+00:00,888119273,888118228,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,What Fringe is not
2019-03-17T00:29:49+00:00,888114367,888113942,1,Mountain157,Tartary,
2019-03-17T00:20:17+00:00,888113333,888113298,1,Mountain157,Talk:Tartary,
2019-03-17T00:19:53+00:00,888113298,888113230,1,Mountain157,Talk:Tartary,/* This article consists of outdated information */
2019-03-17T00:19:13+00:00,888113230,888112583,1,Mountain157,Talk:Tartary,/* This article consists of outdated information */
2019-03-17T00:02:19+00:00,888111169,888110607,1,Mountain157,Talk:Tartary,/* This article consists of outdated information */
2019-03-16T23:57:26+00:00,888110607,888108971,1,Mountain157,Talk:Tartary,/* This article consists of outdated information */
2019-03-16T23:30:57+00:00,888107720,888107543,1,Mountain157,Talk:Tartary,/* This article consists of outdated information */
2019-03-16T23:29:10+00:00,888107543,888107502,1,Mountain157,Talk:Tartary,/* This article consists of outdated information */
2019-03-16T23:28:42+00:00,888107502,888104117,1,Mountain157,Talk:Tartary,/* This article consists of outdated information */
2019-03-16T22:40:58+00:00,888102073,888101714,1,Mountain157,Talk:Tartary,/* Responding */
2019-03-16T22:37:28+00:00,888101714,888101227,1,Mountain157,Talk:Tartary,/* This article consists of outdated information */
2019-03-16T22:29:12+00:00,888100796,888100659,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,"/* Users:user:Semarmesem123, user:Midnight-Blue766, User:Jingiby */"
2019-03-16T21:26:13+00:00,888093504,888093461,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,"/* Users:Semarmesem123, Midnight-Blue766, Jingiby */"
2019-03-16T21:25:52+00:00,888093461,888092136,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,Responding
2019-03-16T20:21:34+00:00,888082938,888082630,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,Striking second half as requested
2019-03-16T19:59:44+00:00,888079631,888079535,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,
2019-03-16T19:04:46+00:00,888072699,888072045,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,"/* Users:Semarmesem123, Midnight-Blue766, Jingiby */"
2019-03-16T18:56:24+00:00,888071737,888071378,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,
2019-03-16T18:53:24+00:00,888071378,888070486,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,/* Responding */
2019-03-16T18:39:26+00:00,888069819,888069771,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,Making a proposal
2019-03-16T18:09:29+00:00,888066000,887689772,1,Mountain157,User talk:Jingiby,/* Notice of ANI discussion */ new section
2019-03-16T18:08:35+00:00,888065901,887639653,1,Mountain157,User talk:Midnight-Blue766,/* Notice of ANI discussion */ new section
2019-03-16T18:05:46+00:00,888065512,888065174,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,Adding another user who was engaging in vandalism
2019-03-16T14:28:50+00:00,888038798,888037129,1,Mountain157,Wikipedia:Administrators' noticeboard/Incidents,"/* Users:Semarmesem123, Midnight-Blue766  */ new section"
2019-03-16T14:05:44+00:00,888036424,888036400,1,Mountain157,User talk:Mountain157,
2019-03-16T14:05:31+00:00,888036400,887952488,1,Mountain157,User talk:Mountain157,
2019-03-16T14:01:49+00:00,888035851,888035548,1,Mountain157,Tartary,Undid revision 888035548 by [[Special:Contributions/Semarmesem123|Semarmesem123]] ([[User talk:Semarmesem123|talk]])
2019-03-16T01:39:00+00:00,887971508,887971016,1,Mountain157,Talk:Tartary,
2019-03-16T01:33:54+00:00,887971016,887951542,1,Mountain157,Talk:Tartary,/* Responding */
2019-03-15T23:45:08+00:00,887960046,887959519,1,Mountain157,Wikipedia:Dispute resolution noticeboard,/* Summary of dispute by Mountain157 */
2019-03-15T23:22:02+00:00,887957576,887953786,1,Mountain157,Wikipedia:Dispute resolution noticeboard,/* Talk:Tartary discussion */
2019-03-15T21:18:51+00:00,887943108,887943066,1,Mountain157,Yakub Beg of Yettishar,
